001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001073779,160421s2015\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049852, 0247-D (online), C 13.58:8044-01, NIST Time and Frequency Bulletin / , NISTIR ;  8044-01. , https://doi.org/10.6028/NIST.IR.8044-01 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3068c22923122074a4065d8f5ee634a9/pdf/GOVPUB-C13-3068c22923122074a4065d8f5ee634a9.pdf https://purl.fdlp.gov/GPO/gpo96321
001073780,160421s1995\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049855, 0247-D (online), C 13.58:85-3273-10, Energy price indices and discount factors for life-cycle cost analysis 1996 :  annual supplement to NIST Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-10. , https://doi.org/10.6028/NIST.IR.85-3273-10 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f1e2b133d8c8ee445eea16e635be94ab/pdf/GOVPUB-C13-f1e2b133d8c8ee445eea16e635be94ab.pdf https://purl.fdlp.gov/GPO/gpo104866
001073781,160421s1996\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049856, 0247-D (online), C 13.58:85-3273-11, Energy price indices and discount factors for life-cycle cost analysis 1997 / , NISTIR ;  85-3273-11. , https://doi.org/10.6028/NIST.IR.85-3273-11 https://www.govinfo.gov/content/pkg/GOVPUB-C13-486322f104543987b6fd1ff9a8abd96b/pdf/GOVPUB-C13-486322f104543987b6fd1ff9a8abd96b.pdf https://purl.fdlp.gov/GPO/gpo97521
001073782,160421s1997\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049857, 0247-D (online), C 13.58:85-3273-12, Energy price indices and discount factors for life-cycle cost analysis - April 1997 / , NISTIR ;  85-3273-12. , https://doi.org/10.6028/NIST.IR.85-3273-12 https://www.govinfo.gov/content/pkg/GOVPUB-C13-88b60efaa99165efce86f90c1798d1d0/pdf/GOVPUB-C13-88b60efaa99165efce86f90c1798d1d0.pdf https://purl.fdlp.gov/GPO/gpo100336
001073783,160421s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049858, 0247-D (online), C 13.58:85-3273-13, Energy price indices and discount factors for life-cycle cost analysis - April 1998 / , NISTIR ;  85-3273-13. , https://doi.org/10.6028/NIST.IR.85-3273-13 https://www.govinfo.gov/content/pkg/GOVPUB-C13-861e77ba22dd7890e69ac53592698a67/pdf/GOVPUB-C13-861e77ba22dd7890e69ac53592698a67.pdf https://purl.fdlp.gov/GPO/gpo100251
001073784,160421s2005\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049862, 0247-D (online), C 13.58:85-3273-20, Energy price indices and discount factors for life-cycle cost analysis - April 2005 :  annual supplement to NIST Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-20. , https://doi.org/10.6028/NIST.IR.85-3273-20 https://www.govinfo.gov/content/pkg/GOVPUB-C13-142420f54aa9ceca5b34cb48d8e7c04c/pdf/GOVPUB-C13-142420f54aa9ceca5b34cb48d8e7c04c.pdf https://purl.fdlp.gov/GPO/gpo95242
001073785,160421s2006\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049863, 0247-D (online), C 13.58:85-3273-21, Energy price indices and discount factors for life-cycle cost analysis - April 2006 :  annual supplement to NIST Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-21. , https://doi.org/10.6028/NIST.IR.85-3273-21 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b96c849986a196c6e99d6d9027fc0322/pdf/GOVPUB-C13-b96c849986a196c6e99d6d9027fc0322.pdf https://purl.fdlp.gov/GPO/gpo102261
001073786,160421s2007\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049864, 0247-D (online), C 13.58:85-3273-22, Energy price indices and discount factors for life-cycle cost analysis - April 2007 :  annual supplement to NIST Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-22. , https://doi.org/10.6028/NIST.IR.85-3273-22 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0e86057f2150d6457703be1618fecd50/pdf/GOVPUB-C13-0e86057f2150d6457703be1618fecd50.pdf https://purl.fdlp.gov/GPO/gpo94955
001073787,160421s2008\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049865, 0247-D (online), C 13.58:85-3273-23, Energy price indices and discount factors for life-cycle cost analysis - April 2008 :  annual supplement to NIST Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-23. , https://doi.org/10.6028/NIST.IR.85-3273-23 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1bbdba4193e57c274f4cf7740540dbd5/pdf/GOVPUB-C13-1bbdba4193e57c274f4cf7740540dbd5.pdf https://purl.fdlp.gov/GPO/gpo95523
001073788,121220s2012\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)822262878, 0247-D (online), C 13.58:7899, Data logger thermometers for vaccine temperature monitoring / , NISTIR ; 7899 , https://doi.org/10.6028/NIST.IR.7899 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d5fbd127ba8c0cd8270aaac1d6919b01/pdf/GOVPUB-C13-d5fbd127ba8c0cd8270aaac1d6919b01.pdf https://purl.fdlp.gov/GPO/gpo103442
001073789,160421s2009\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049866, 0247-D (online), C 13.58:85-3273-24, Energy price indices and discount factors for life-cycle cost analysis - 2009 :  annual supplement to NIST Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-24. , https://doi.org/10.6028/NIST.IR.85-3273-24 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6197b9116cc610b10744cda5e3da5cc8/pdf/GOVPUB-C13-6197b9116cc610b10744cda5e3da5cc8.pdf https://purl.fdlp.gov/GPO/gpo98628
001073790,160421s2011\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049867, 0247-D (online), C 13.58:85-3273-26, Energy price indices and discount factors for life-cycle cost analysis - 2011 :  annual supplement to NIST Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-26. , https://doi.org/10.6028/NIST.IR.85-3273-26 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4e7dfe981d863239aa790d6f2c006e67/pdf/GOVPUB-C13-4e7dfe981d863239aa790d6f2c006e67.pdf https://purl.fdlp.gov/GPO/gpo98220
001073792,160421s2015\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049870, 0247-D (online), C 13.58:8076, Influence of internal curing on properties and performance of cement-based repair materials / , NISTIR ; 8076 , https://doi.org/10.6028/NIST.IR.8076 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b38b4247313971f09afc26490b5795bb/pdf/GOVPUB-C13-b38b4247313971f09afc26490b5795bb.pdf https://purl.fdlp.gov/GPO/gpo102024
001073793,160421s2015\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049871, 0247-D (online), C 13.58:8086, Interlaboratory analytical comparison study of fatty acid concentrations in human serum :  results for exercise 02: QA15FASER02 /, NISTIR ; 8086 , https://doi.org/10.6028/NIST.IR.8086 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a7ed3091506403e5ead427c81adf1f6d/pdf/GOVPUB-C13-a7ed3091506403e5ead427c81adf1f6d.pdf https://purl.fdlp.gov/GPO/gpo101564
001073794,160421s2015\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049872, 0247-D (online), C 13.58:8094, Analysis and optimization based on reusable knowledge base of process performance models / , NISTIR ; 8094 , https://doi.org/10.6028/NIST.IR.8094 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8ecacc45e3cbedc5de097b7d8020c721/pdf/GOVPUB-C13-8ecacc45e3cbedc5de097b7d8020c721.pdf https://purl.fdlp.gov/GPO/gpo100576
001073795,160421s2015\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947049873, 0247-D (online), C 13.58:8099, Methods and tools for performance assurance of smart manufacturing systems / , NISTIR ; 8099 , https://doi.org/10.6028/NIST.IR.8099 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3cb78b4623eda70547c9b9acaff40fc1/pdf/GOVPUB-C13-3cb78b4623eda70547c9b9acaff40fc1.pdf https://purl.fdlp.gov/GPO/gpo96975
001073796,160426s2005\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947843590, 0247-D (online), C 13.58:7260, Analysis of CCRL Portland cement proficiency samples number 151 and number 152 using the virtual cement and concrete testing laboratory / , NISTIR ; 7260 , https://doi.org/10.6028/NIST.IR.7260 https://www.govinfo.gov/content/pkg/GOVPUB-C13-af96af35be1eb9f2d2f5c42a4b8efefa/pdf/GOVPUB-C13-af96af35be1eb9f2d2f5c42a4b8efefa.pdf https://purl.fdlp.gov/GPO/gpo101870
001073797,160426s2005\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947843591, 0247-D (online), C 13.58:7272, Thermodynamics of sessile drops on a rigid substrate :  a comparison of two theories /, NISTIR ; 7272 , https://doi.org/10.6028/NIST.IR.7272 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4b9c6724eb5846b51eba168344726a05/pdf/GOVPUB-C13-4b9c6724eb5846b51eba168344726a05.pdf https://purl.fdlp.gov/GPO/gpo97639
001073798,160426s2010\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947843690, 0247-D (online), C 13.58:7707, Virtual cement and concrete testing laboratory :  educational version 2.0 user guide /, NISTIR ; 7707 , https://doi.org/10.6028/NIST.IR.7707 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9b8d934296d86da4f64ff73695b509f1/pdf/GOVPUB-C13-9b8d934296d86da4f64ff73695b509f1.pdf https://purl.fdlp.gov/GPO/gpo101074
001073799,160426s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947843715, 0247-D (online), C 13.58:88-3099, Fracture behavior of a pressure vessel steel in the ductile-to-brittle transition region / , NISTIR ;  88-3099. , https://doi.org/10.6028/NIST.IR.88-3099 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ea75cdba8290d0b4b87a7cfa7cf348ba/pdf/GOVPUB-C13-ea75cdba8290d0b4b87a7cfa7cf348ba.pdf https://purl.fdlp.gov/GPO/gpo104554
001073800,121220s2012\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)822262896, 0247-D (online), C 13.58:7901, Best practices and performance metrics using force control for robotic assembly / , NISTIR ; 7901 , https://doi.org/10.6028/NIST.IR.7901 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d554356d2e6e8bcd33d4ebb8b45e370e/pdf/GOVPUB-C13-d554356d2e6e8bcd33d4ebb8b45e370e.pdf https://purl.fdlp.gov/GPO/gpo103409
001073801,121220s2012\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)822263015, 0247-D (online), C 13.58:85-3273-27," Energy price indices and discount factors for life-cycle cost analysis, 2012 / ", NISTIR ;  85-3273-27. , https://doi.org/10.6028/NIST.IR.85-3273-27 https://www.govinfo.gov/content/pkg/GOVPUB-C13-cdda40c0a6ee440a5308a379842fc005/pdf/GOVPUB-C13-cdda40c0a6ee440a5308a379842fc005.pdf https://purl.fdlp.gov/GPO/gpo103122
001073802,160426s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947844075, 0247-D (online), C 13.58:88-3098, Magnetostatic measurements for mine detection / , NISTIR ;  88-3098. , https://doi.org/10.6028/NIST.IR.88-3098 https://www.govinfo.gov/content/pkg/GOVPUB-C13-59ea550bc9ca768de75f5051a9049179/pdf/GOVPUB-C13-59ea550bc9ca768de75f5051a9049179.pdf https://purl.fdlp.gov/GPO/gpo98308
001073803,121220s2009\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)822263172, 0247-D (online), C 13.58:7652," Interim report on the examination of corrosion damage in homes constructed with imported wallboard :  I. examination of samples received September 28, 2009 /", NISTIR ; 7652 , https://doi.org/10.6028/NIST.IR.7652 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4980c50ee1b53170c43ad34c4f9ac1b6/pdf/GOVPUB-C13-4980c50ee1b53170c43ad34c4f9ac1b6.pdf https://purl.fdlp.gov/GPO/gpo97559
001073804,160518s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)949907446, 0247-D (online), C 13.58:8096, A metamodel for optimization problems / , NISTIR ; 8096 , https://doi.org/10.6028/NIST.IR.8096 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c915c46a34a0179f4fc65fa3a76b9c24/pdf/GOVPUB-C13-c915c46a34a0179f4fc65fa3a76b9c24.pdf https://purl.fdlp.gov/GPO/gpo102933
001073805,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543563, 0247-D (online), C 13.58:8106, 2014 NIST assessment of phasor measurement unit performance / , NISTIR ; 8106 , https://doi.org/10.6028/NIST.IR.8106 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8e850bbe0355370dd9c111ff7c37437e/pdf/GOVPUB-C13-8e850bbe0355370dd9c111ff7c37437e.pdf https://purl.fdlp.gov/GPO/gpo100561
001073806,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543564, 0247-D (online), C 13.58:8108, Performance challenges identification method for smart manufacturing systems / , NISTIR ; 8108 , https://doi.org/10.6028/NIST.IR.8108 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8313538a6a2568a134a1baa2eacc54ed/pdf/GOVPUB-C13-8313538a6a2568a134a1baa2eacc54ed.pdf https://purl.fdlp.gov/GPO/gpo99939
001073807,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543565, 0247-D (online), C 13.58:8109, Tattoo recognition technology: :  best practices (Tatt-BP) guidelines for tattoo image collection /, NISTIR ; 8109 , https://doi.org/10.6028/NIST.IR.8109 https://www.govinfo.gov/content/pkg/GOVPUB-C13-87ac8fd049303d3b7810a0605685f6b4/pdf/GOVPUB-C13-87ac8fd049303d3b7810a0605685f6b4.pdf https://purl.fdlp.gov/GPO/gpo100296
001073808,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543566, 0247-D (online), C 13.58:8110, The new frontiers in computational modeling of material structures / , NISTIR ; 8110 , https://doi.org/10.6028/NIST.IR.8110 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1a8f0b31657721d61d9e6889529e52d8/pdf/GOVPUB-C13-1a8f0b31657721d61d9e6889529e52d8.pdf https://purl.fdlp.gov/GPO/gpo95371
001073809,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543567, 0247-D (online), C 13.58:8113, SATE V ockham sound analysis criteria / , NISTIR ; 8113 , https://doi.org/10.6028/NIST.IR.8113 https://www.govinfo.gov/content/pkg/GOVPUB-C13-dd28ea8e48672f9cae604ef17424bd25/pdf/GOVPUB-C13-dd28ea8e48672f9cae604ef17424bd25.pdf https://purl.fdlp.gov/GPO/gpo103993
001073810,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543778, 0247-D (online), C 13.58:7977, NIST cryptographic standards and guidelines development process / , NISTIR ; 7977 , https://doi.org/10.6028/NIST.IR.7977 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e9a3889fc90a176b8d61029ddcc7f7b1/pdf/GOVPUB-C13-e9a3889fc90a176b8d61029ddcc7f7b1.pdf https://purl.fdlp.gov/GPO/gpo104523
001073811,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543947, 0247-D (online), C 13.58:8055, Derived Personal Identity Verification (PIV) credentials (DPC) proof of concept research / , NISTIR ; 8055 , https://doi.org/10.6028/NIST.IR.8055 https://www.govinfo.gov/content/pkg/GOVPUB-C13-449f95af5c1b71dd8b2a3ca41751e20a/pdf/GOVPUB-C13-449f95af5c1b71dd8b2a3ca41751e20a.pdf https://purl.fdlp.gov/GPO/gpo97232
001073812,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543948, 0247-D (online), C 13.58:8097, Benchmarking robot force control capabilities :  experimental results /, NISTIR ; 8097 , https://doi.org/10.6028/NIST.IR.8097 https://www.govinfo.gov/content/pkg/GOVPUB-C13-37b7d19af41058999f57b0ff1ebbd945/pdf/GOVPUB-C13-37b7d19af41058999f57b0ff1ebbd945.pdf https://purl.fdlp.gov/GPO/gpo96682
001073813,160525s2015\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543949, 0247-D (online), C 13.58:8098, Calibration and measurement procedures for a high magnification thermal camera / , NISTIR ; 8098 , https://doi.org/10.6028/NIST.IR.8098 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6f8cf82afef921249448cee1b0ff0f06/pdf/GOVPUB-C13-6f8cf82afef921249448cee1b0ff0f06.pdf https://purl.fdlp.gov/GPO/gpo99162
001073814,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543951, 0247-D (online), C 13.58:8101, A rational foundation for software metrology / , NISTIR ; 8101 , https://doi.org/10.6028/NIST.IR.8101 https://www.govinfo.gov/content/pkg/GOVPUB-C13-281e96d0af14c3a4a83980af8b4f26e1/pdf/GOVPUB-C13-281e96d0af14c3a4a83980af8b4f26e1.pdf https://purl.fdlp.gov/GPO/gpo96077
001073815,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543952, 0247-D (online), C 13.58:8102, End-to-end demonstration of the Quality Information Framework (QIF) standard at the International Manufacturing Technology Show (IMTS) 2014 / , NISTIR ; 8102 , https://doi.org/10.6028/NIST.IR.8102 https://www.govinfo.gov/content/pkg/GOVPUB-C13-25e0a13cbe7e91c575be4455a3247448/pdf/GOVPUB-C13-25e0a13cbe7e91c575be4455a3247448.pdf https://purl.fdlp.gov/GPO/gpo95880
001073816,160525s2016\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)950543953, 0247-D (online), C 13.58:8107, Current standards landscape for smart manufacturing systems / , NISTIR ; 8107 , https://doi.org/10.6028/NIST.IR.8107 https://www.govinfo.gov/content/pkg/GOVPUB-C13-90e431d325aec9df4bccc200a982a524/pdf/GOVPUB-C13-90e431d325aec9df4bccc200a982a524.pdf https://purl.fdlp.gov/GPO/gpo100655
001073817,160606s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951215237, 0247-D (online), C 13.58:85-3273-4, Energy prices and discount factors for life-cycle cost analysis 1990 :  annual supplement to NBS Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-4. , https://doi.org/10.6028/NIST.IR.85-3273-4 https://www.govinfo.gov/content/pkg/GOVPUB-C13-901be6c2e0daa86f5ccf4e3eca6f627e/pdf/GOVPUB-C13-901be6c2e0daa86f5ccf4e3eca6f627e.pdf https://purl.fdlp.gov/GPO/gpo100628
001073818,160606s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951215238, 0247-D (online), C 13.58:85-3273-5, Energy prices and discount factors for life-cycle cost analysis 1991 :  annual supplement to NBS Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-5. , https://doi.org/10.6028/NIST.IR.85-3273-5 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b4f6532d6811b2a504a872e2c8e61878/pdf/GOVPUB-C13-b4f6532d6811b2a504a872e2c8e61878.pdf https://purl.fdlp.gov/GPO/gpo102081
001073819,160606s1991\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951215239, 0247-D (online), C 13.58:85-3273-6, Energy prices and discount factors for life-cycle cost analysis 1992 :  annual supplement to NBS Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-6. , https://doi.org/10.6028/NIST.IR.85-3273-6 https://www.govinfo.gov/content/pkg/GOVPUB-C13-45bcdb1ba4eb0490195fd5c430f74762/pdf/GOVPUB-C13-45bcdb1ba4eb0490195fd5c430f74762.pdf https://purl.fdlp.gov/GPO/gpo97275
001073820,121220s2012\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)822263300, 0247-D (online), C 13.58:7902, Fatigue flaw NDE reference standard development phase I :  feasibility study /, NISTIR ; 7902 , https://doi.org/10.6028/NIST.IR.7902 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6a6487f28dd6d32b855b0a2321e708ae/pdf/GOVPUB-C13-6a6487f28dd6d32b855b0a2321e708ae.pdf https://purl.fdlp.gov/GPO/gpo98954
001073821,130107s2012\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)823516319, 0247-D (online), C 13.58:7879, Statistical analysis of reader measurement variability in nodule sizing with CT phantom imaging data / , NISTIR ; 7879 , https://doi.org/10.6028/NIST.IR.7879 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b82208f36c88fae57256d95edc5e7bc1/pdf/GOVPUB-C13-b82208f36c88fae57256d95edc5e7bc1.pdf https://purl.fdlp.gov/GPO/gpo103608
001073822,160606s1993\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951215537, 0247-D (online), C 13.58:85-3273-8, Energy prices and discount factors for life-cycle cost analysis 1994 :  annual supplement to NBS Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-8. , https://doi.org/10.6028/NIST.IR.85-3273-8 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a153040c8981b95706eacbc8a3a726ac/pdf/GOVPUB-C13-a153040c8981b95706eacbc8a3a726ac.pdf https://purl.fdlp.gov/GPO/gpo101291
001073823,160606s1994\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951215538, 0247-D (online), C 13.58:85-3273-9, Energy prices and discount factors for life-cycle cost analysis 1995 :  annual supplement to NBS Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-9. , https://doi.org/10.6028/NIST.IR.85-3273-9 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0095c3142091e56c498702f57951d372/pdf/GOVPUB-C13-0095c3142091e56c498702f57951d372.pdf https://purl.fdlp.gov/GPO/gpo94426
001073824,160606s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951215569, 0247-D (online), C 13.58:85-3273-7, Energy prices and discount factors for life-cycle cost analysis 1993 :  annual supplement to NBS Handbook 135 and NBS Special Publication 709 /, NISTIR ;  85-3273-7. , https://doi.org/10.6028/NIST.IR.85-3273-7 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b673a6bcf6739bc4480c5a76110f40e4/pdf/GOVPUB-C13-b673a6bcf6739bc4480c5a76110f40e4.pdf https://purl.fdlp.gov/GPO/gpo102144
001073825,160606s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951215570, 0247-D (online), C 13.58:86-3471-1, The Internal Revenue Service Post-of-Duty location modeling system - user's manual version 4.0 / , NISTIR ;  86-3471-1. , https://doi.org/10.6028/NIST.IR.86-3471-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-205b5d5a977e1392cfd1ec9b9e23834b/pdf/GOVPUB-C13-205b5d5a977e1392cfd1ec9b9e23834b.pdf https://purl.fdlp.gov/GPO/gpo95641
001073826,160606s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951215571, 0247-D (online), C 13.58:86-3472-1, The Internal Revenue Service Post-of-Duty location modeling system :  programmer's manual for PASCAL solver /, NISTIR ;  86-3472-1. , https://doi.org/10.6028/NIST.IR.86-3472-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d9cf0bb668d9d6562770eab6ef16e71d/pdf/GOVPUB-C13-d9cf0bb668d9d6562770eab6ef16e71d.pdf https://purl.fdlp.gov/GPO/gpo103817
001073827,160606s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951215572, 0247-D (online), C 13.58:86-3473-1, The Internal Revenue Service Post-of-Duty location modeling system - programmer's manual for FORTRAN driver version 5.0 / , NISTIR ;  86-3473-1. , https://doi.org/10.6028/NIST.IR.86-3473-1 https://www.govinfo.gov/content/pkg/GOVPUB-C13-db01e7e8db06873f73c4a02d3e32e289/pdf/GOVPUB-C13-db01e7e8db06873f73c4a02d3e32e289.pdf https://purl.fdlp.gov/GPO/gpo103879
001073828,160607s2005\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951264386, 0247-D (online), C 13.58:7227, Eighth annual report on federal agency use of voluntary consensus standards and conformity assessment / , NISTIR ; 7227 , https://doi.org/10.6028/NIST.IR.7227 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f13c0a9b6b71f312f727a9625177e924/pdf/GOVPUB-C13-f13c0a9b6b71f312f727a9625177e924.pdf https://purl.fdlp.gov/GPO/gpo104838
001073829,160620s2009\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951906083, 0247-D (online), C 13.58:7619, Visualization of structural behavior under fire / , NISTIR ; 7619 , https://doi.org/10.6028/NIST.IR.7619 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6fdb28399a3aa64a59c192b5540aa95b/pdf/GOVPUB-C13-6fdb28399a3aa64a59c192b5540aa95b.pdf https://purl.fdlp.gov/GPO/gpo99183
001073830,160620s2014\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951906926, 0247-D (online), C 13.58:8026, Investigations of near-edge ballistic impacts on law enforcement body armor / , NISTIR ; 8026 , https://doi.org/10.6028/NIST.IR.8026 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9acb0d7781d800d4c762c5848ba6d492/pdf/GOVPUB-C13-9acb0d7781d800d4c762c5848ba6d492.pdf https://purl.fdlp.gov/GPO/gpo101045
001073831,160620s2010\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951906940, 0247-D (online), C 13.58:7675, National marine mammal tissue bank 2007-2008 / , NISTIR ; 7675 , https://doi.org/10.6028/NIST.IR.7675 https://www.govinfo.gov/content/pkg/GOVPUB-C13-10838ee2f00a820edb421996417a13d4/pdf/GOVPUB-C13-10838ee2f00a820edb421996417a13d4.pdf https://purl.fdlp.gov/GPO/gpo95069
001073832,160620s2010\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951906941, 0247-D (online), C 13.58:7686, Semiconductor Microelectronics and Nanoelectronics Programs / , NISTIR ; 7686 , https://doi.org/10.6028/NIST.IR.7686 https://www.govinfo.gov/content/pkg/GOVPUB-C13-76354b8e2bd3e8d154a89465746312b2/pdf/GOVPUB-C13-76354b8e2bd3e8d154a89465746312b2.pdf https://purl.fdlp.gov/GPO/gpo99427
001073833,160620s2010\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951906942, 0247-D (online), C 13.58:7713, 2010 programs of the Manufacturing Engineering Laboratory / , NISTIR ; 7713 , https://doi.org/10.6028/NIST.IR.7713 https://www.govinfo.gov/content/pkg/GOVPUB-C13-37f7521e550df4340adb8e6547ede635/pdf/GOVPUB-C13-37f7521e550df4340adb8e6547ede635.pdf https://purl.fdlp.gov/GPO/gpo96695
001073834,160620s2010\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951906943, 0247-D (online), C 13.58:7718, Thirteenth annual report on federal agency use of voluntary consensus standards and conformity assessment / , NISTIR ; 7718 , https://doi.org/10.6028/NIST.IR.7718 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8df57e354d9155a319e5bcf8bf65c1a5/pdf/GOVPUB-C13-8df57e354d9155a319e5bcf8bf65c1a5.pdf https://purl.fdlp.gov/GPO/gpo100533
