001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001074780,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740343, 0247 (online), C 13.10:260-99, Standard reference materials :  feasibility study for the development of standards using differential scanning calorimetry/, NBS special publication ;  260-99. , https://doi.org/10.6028/NBS.SP.260-99 https://www.govinfo.gov/content/pkg/GOVPUB-C13-cde87fe71e9f828cb9e1bd8203f20a9a/pdf/GOVPUB-C13-cde87fe71e9f828cb9e1bd8203f20a9a.pdf https://purl.fdlp.gov/GPO/gpo103128
001074781,151026s1972\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740344, 0247 (online), C 13.10:260-42, Standard reference materials :  the characterization of linear polyethylene SRM 1475/, NBS special publication ;  260-42. , https://doi.org/10.6028/NBS.SP.260-42 https://www.govinfo.gov/content/pkg/GOVPUB-C13-38e545fe044e5dcb76553936b8224ad6/pdf/GOVPUB-C13-38e545fe044e5dcb76553936b8224ad6.pdf https://purl.fdlp.gov/GPO/gpo96722
001074783,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740346, 0247 (online), C 13.10:260-61," Standard reference materials :  the characterization of linear polyethylene SRM's 1482, 1483, and 1484/", NBS special publication ;  260-61. , https://doi.org/10.6028/NBS.SP.260-61 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1d9f7eeef98b87229af1b0cf9bcb8a22/pdf/GOVPUB-C13-1d9f7eeef98b87229af1b0cf9bcb8a22.pdf https://purl.fdlp.gov/GPO/gpo95567
001074784,151026s1974\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740348, 0247 (online), C 13.10:260-48," Standard reference materials :  description and use of precision thermometers for the clinical laboratory, SRM 933 and SRM 934/", NBS special publication ;  260-48. , https://doi.org/10.6028/NBS.SP.260-48 https://www.govinfo.gov/content/pkg/GOVPUB-C13-76bdc9596842aad272e42277ec64d8a8/pdf/GOVPUB-C13-76bdc9596842aad272e42277ec64d8a8.pdf https://purl.fdlp.gov/GPO/gpo99454
001074789,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740406, 0247 (online), C 13.10:260-92, Standard reference materials :  calibrated glass standards for fission track use (supplement to NBS SP 260-49)/, NBS special publication ;  260-92. , https://doi.org/10.6028/NBS.SP.260-92 https://www.govinfo.gov/content/pkg/GOVPUB-C13-50cfb330551a92e747a4ce43821d56ba/pdf/GOVPUB-C13-50cfb330551a92e747a4ce43821d56ba.pdf https://purl.fdlp.gov/GPO/gpo97848
001074790,151026s1975\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740407, 0247 (online), C 13.10:260-53, Standard reference materials :  standardization of pH measurements/, NBS special publication ;  260-53. , https://doi.org/10.6028/NBS.SP.260-53 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a5cea5bcfa58a48db0b431e80e56768a/pdf/GOVPUB-C13-a5cea5bcfa58a48db0b431e80e56768a.pdf https://purl.fdlp.gov/GPO/gpo101470
001074791,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740408, 0247 (online), C 13.10:260-93, Standard reference materials :  preparation and certification of SRM's for calibration of spreading resistance probes/, NBS special publication ;  260-93. , https://doi.org/10.6028/NBS.SP.260-93 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8497366195498df59036f39a7abe9faf/pdf/GOVPUB-C13-8497366195498df59036f39a7abe9faf.pdf https://purl.fdlp.gov/GPO/gpo100183
001074792,151026s1971\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740409, 0247 (online), C 13.10:260-29, Standard reference materials :  calibration of NBS secondary standard magnetic tape (computer amplitude reference) SRM 3200 using the reference tape amplitude measurement Process A model II/, NBS special publication ;  260-29. , https://doi.org/10.6028/NBS.SP.260-29 https://www.govinfo.gov/content/pkg/GOVPUB-C13-05aa0a0a0d2893fcf067f36b7f7e6bb0/pdf/GOVPUB-C13-05aa0a0a0d2893fcf067f36b7f7e6bb0.pdf https://purl.fdlp.gov/GPO/gpo94677
001074793,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740103, 0247 (online), C 13.10:260-94," Standard reference materials :  methods and procedures used at the National Bureau of Standards to certify sulfur in coal SRM's for sulfur content, calorific value, ash content/", NBS special publication ;  260-94. , https://doi.org/10.6028/NBS.SP.260-94 https://www.govinfo.gov/content/pkg/GOVPUB-C13-34529e87fe628efb15f4c74f47ecdce8/pdf/GOVPUB-C13-34529e87fe628efb15f4c74f47ecdce8.pdf https://purl.fdlp.gov/GPO/gpo96829
001074794,151026s1974\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740173, 0247 (online), C 13.10:260-47," Standard reference materials :  electrical resistivity of electrolytic iron, SRM 797, and austenitic stainless steel, SRM 798, from 5 to 280 K/", NBS special publication ;  260-47. , https://doi.org/10.6028/NBS.SP.260-47 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d5b57cbedf6c3a40d65e3848ecfbae0d/pdf/GOVPUB-C13-d5b57cbedf6c3a40d65e3848ecfbae0d.pdf https://purl.fdlp.gov/GPO/gpo103434
001074795,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740440, 0247 (online), C 13.10:260-103, Standard reference materials :  glass fiberblanket SRM for thermal resistance/, NBS special publication ;  260-103. , https://doi.org/10.6028/NBS.SP.260-103 https://www.govinfo.gov/content/pkg/GOVPUB-C13-999e2789e9c8e4b7b35b84a7340f91f6/pdf/GOVPUB-C13-999e2789e9c8e4b7b35b84a7340f91f6.pdf https://purl.fdlp.gov/GPO/gpo101004
001074796,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740442, 0247 (online), C 13.10:260-89," Standard reference materials :  a fine-grained, isotropic graphite for use as NBS thermophysical property RM's from 5 to 2500 K/", NBS special publication ;  260-89. , https://doi.org/10.6028/NBS.SP.260-89 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f55099e55f21f2b27bc90f98701199ae/pdf/GOVPUB-C13-f55099e55f21f2b27bc90f98701199ae.pdf https://purl.fdlp.gov/GPO/gpo104991
001074797,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740443, 0247 (online), C 13.10:260-98, Standard reference materials :  glass fiberboard SRM for thermal resistance/, NBS special publication ;  260-98. , https://doi.org/10.6028/NBS.SP.260-98 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e5a022a9fa92a50cb6b0fe8f1b72d7ef/pdf/GOVPUB-C13-e5a022a9fa92a50cb6b0fe8f1b72d7ef.pdf https://purl.fdlp.gov/GPO/gpo104369
001074798,151026s1986\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740191, 0247 (online), C 13.10:260-106," Standard reference materials :  methods and procedures used at the National Bureau of Standards to prepare, analyze and certify SRM 2694, simulated rainwater, and recommendations for use/", NBS special publication ;  260-106. , https://doi.org/10.6028/NBS.SP.260-106 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c07954c3eaa38d59948b64983ee9e411/pdf/GOVPUB-C13-c07954c3eaa38d59948b64983ee9e411.pdf https://purl.fdlp.gov/GPO/gpo102553
001074799,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740192, 0247 (online), C 13.10:260-87, Standard reference materials :  SRM 1969 /, NBS special publication ;  260-87. , https://doi.org/10.6028/NBS.SP.260-87 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ef6b338aba77302d477e385f4c675b1f/pdf/GOVPUB-C13-ef6b338aba77302d477e385f4c675b1f.pdf https://purl.fdlp.gov/GPO/gpo104760
001074800,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740193, 0247 (online), C 13.10:260-74, Standard reference materials :  preparation and characterization of K-411 and K-412 mineral glasses for microanalysis /, NBS special publication ;  260-74. , https://doi.org/10.6028/NBS.SP.260-74 https://www.govinfo.gov/content/pkg/GOVPUB-C13-303ed1e1b67ded2dee4155831265645e/pdf/GOVPUB-C13-303ed1e1b67ded2dee4155831265645e.pdf https://purl.fdlp.gov/GPO/gpo96305
001074801,151026s1971\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740410, 0247 (online), C 13.10:260-26, Standard reference materials :  National Bureau of Standards - U. S. Steel Corporation joint program for determining oxygen and nitrogen in steel/, NBS special publication ;  260-26. , https://doi.org/10.6028/NBS.SP.260-26 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2bb4702a43b4ba50983e87cf4702d2c7/pdf/GOVPUB-C13-2bb4702a43b4ba50983e87cf4702d2c7.pdf https://purl.fdlp.gov/GPO/gpo96173
001074804,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740462, 0247 (online), C 13.10:260-85, Standard reference materials :  a look at techniques for the dimensional calibration of standard microscopic particles/, NBS special publication ;  260-85. , https://doi.org/10.6028/NBS.SP.260-85 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2c4b8836ac6e51bebe4791715cd92c60/pdf/GOVPUB-C13-2c4b8836ac6e51bebe4791715cd92c60.pdf https://purl.fdlp.gov/GPO/gpo96195
001074805,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740463, 0247 (online), C 13.10:260-100, Standard reference materials :  handbook for SRM users/, NBS special publication ;  260-100. , https://doi.org/10.6028/NBS.SP.260-100 https://www.govinfo.gov/content/pkg/GOVPUB-C13-cd49d4c7a97cb34dcaf16e9fb7e3dc14/pdf/GOVPUB-C13-cd49d4c7a97cb34dcaf16e9fb7e3dc14.pdf https://purl.fdlp.gov/GPO/gpo103098
001074806,151026s1972\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740464, 0247 (online), C 13.10:260-33," Standard reference materials :  comparison of original and supplemental SRM 705, narrow molecular weight distribution polystyrene/", NBS special publication ;  260-33. , https://doi.org/10.6028/NBS.SP.260-33 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9a36ce77b2e578c7e730c080a0316441/pdf/GOVPUB-C13-9a36ce77b2e578c7e730c080a0316441.pdf https://purl.fdlp.gov/GPO/gpo101021
001074807,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740465, 0247 (online), C 13.10:260-82, Standard reference materials :  white opal glass diffuse spectral reflectance standards for the visible spectrum (SRM's 2015 and 2016)/, NBS special publication ;  260-82. , https://doi.org/10.6028/NBS.SP.260-82 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b0805cb89a372acceadb0bbb4bbc68dc/pdf/GOVPUB-C13-b0805cb89a372acceadb0bbb4bbc68dc.pdf https://purl.fdlp.gov/GPO/gpo101911
001074808,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740466, 0247 (online), C 13.10:260-70, Standard reference materials :  preparation and characterization of an iron-chromium-nickel alloy for microanalysis /, NBS special publication ;  260-70. , https://doi.org/10.6028/NBS.SP.260-70 https://www.govinfo.gov/content/pkg/GOVPUB-C13-41581b6dace2aebdd2920ae03d53eda7/pdf/GOVPUB-C13-41581b6dace2aebdd2920ae03d53eda7.pdf https://purl.fdlp.gov/GPO/gpo97113
001074809,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740467, 0247 (online), C 13.10:260-72," Standard reference materials :  SRM 900, antiepilepsy drug level assay standard/", NBS special publication ;  260-72. , https://doi.org/10.6028/NBS.SP.260-72 https://www.govinfo.gov/content/pkg/GOVPUB-C13-37eb0749dfdf0d746cb35fe9f56e626e/pdf/GOVPUB-C13-37eb0749dfdf0d746cb35fe9f56e626e.pdf https://purl.fdlp.gov/GPO/gpo96900
001074810,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740512, 0247 (online), C 13.10:260-80, Standard reference materials :  evaluation by an ID/MS method of the AACC reference method for serum glucose/, NBS special publication ;  260-80. , https://doi.org/10.6028/NBS.SP.260-80 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e83629fd5ca78ccef77941aa45adc721/pdf/GOVPUB-C13-e83629fd5ca78ccef77941aa45adc721.pdf https://purl.fdlp.gov/GPO/gpo105462
001074812,151026s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740519, 0247 (online), C 13.10:260-55, Standard reference materials :  enthalpy and heat capacity standard reference material /, NBS special publication ;  260-55. , https://doi.org/10.6028/NBS.SP.260-55 https://www.govinfo.gov/content/pkg/GOVPUB-C13-863c8c7ad2fb6252236362c7b368a997/pdf/GOVPUB-C13-863c8c7ad2fb6252236362c7b368a997.pdf https://purl.fdlp.gov/GPO/gpo100254
001074813,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740522, 0247 (online), C 13.10:260-83, Standard reference materials :  the measurement of the catalytic (activity) concentration of seven enzymes in NBS human serum SRM 909/, NBS special publication ;  260-83. , https://doi.org/10.6028/NBS.SP.260-83 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b3b858248f5265beedf0374486deb7e8/pdf/GOVPUB-C13-b3b858248f5265beedf0374486deb7e8.pdf https://purl.fdlp.gov/GPO/gpo102033
001074814,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740524, 0247 (online), C 13.10:260-91, Standard reference materials :  critical current measurements on an NbTi superconducting wire standard reference material/, NBS special publication ;  260-91. , https://doi.org/10.6028/NBS.SP.260-91 https://www.govinfo.gov/content/pkg/GOVPUB-C13-224afaada6096396917d780360fc09e8/pdf/GOVPUB-C13-224afaada6096396917d780360fc09e8.pdf https://purl.fdlp.gov/GPO/gpo95976
001074815,151026s1987\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740525, 0247 (online), C 13.10:260-111," Standard reference materials :  compilation of elemental concentration data for NBS clinical, biological, geological, and environmental standard reference materials/", NBS special publication ;  260-111. , https://doi.org/10.6028/NBS.SP.260-111 https://www.govinfo.gov/content/pkg/GOVPUB-C13-feefcb95cacd564a844019fc366d205a/pdf/GOVPUB-C13-feefcb95cacd564a844019fc366d205a.pdf https://purl.fdlp.gov/GPO/gpo105390
001074817,151026s1986\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740553, 0247 (online), C 13.10:260-96, Standard reference materials :  uranium-235 isotope abundance standard reference materials for gamma spectrometry measurements/, NBS special publication ;  260-96. , https://doi.org/10.6028/NBS.SP.260-96 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d70f58961ebb38d831fe6bc21277636f/pdf/GOVPUB-C13-d70f58961ebb38d831fe6bc21277636f.pdf https://purl.fdlp.gov/GPO/gpo103493
001074818,151026s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740555, 0247 (online), C 13.10:260-67, Standard reference materials :  a reference method for the determination of chloride in serum/, NBS special publication ;  260-67. , https://doi.org/10.6028/NBS.SP.260-67 https://www.govinfo.gov/content/pkg/GOVPUB-C13-db74d153429722fb2578d4adf7423b91/pdf/GOVPUB-C13-db74d153429722fb2578d4adf7423b91.pdf https://purl.fdlp.gov/GPO/gpo103895
001074819,151026s1980\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740556, 0247 (online), C 13.10:260-69, Standard reference materials :  a reference method for the determination of lithium in serum/, NBS special publication ;  260-69. , https://doi.org/10.6028/NBS.SP.260-69 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7d22e00e7de164e29cf70f7473d6000a/pdf/GOVPUB-C13-7d22e00e7de164e29cf70f7473d6000a.pdf https://purl.fdlp.gov/GPO/gpo99711
001074820,151026s1979\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740445, 0247 (online), C 13.10:260-63, Standard reference materials :  a reference method for the determination of potassium in serum/, NBS special publication ;  260-63. , https://doi.org/10.6028/NBS.SP.260-63 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7148222d20bdc4dabbd31a26024e3e28/pdf/GOVPUB-C13-7148222d20bdc4dabbd31a26024e3e28.pdf https://purl.fdlp.gov/GPO/gpo99247
001074821,151026s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740446, 0247 (online), C 13.10:260-60, Standard reference materials :  a reference method for the determination of sodium in serum/, NBS special publication ;  260-60. , https://doi.org/10.6028/NBS.SP.260-60 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e794056124cda031e78fa32d557984b7/pdf/GOVPUB-C13-e794056124cda031e78fa32d557984b7.pdf https://purl.fdlp.gov/GPO/gpo104454
001074822,151026s1970\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740573, 0247 (online), C 13.10:260-17," Standard reference materials :  boric acid; isotopic, and assay standard reference materials/", NBS special publication ;  260-17. , https://doi.org/10.6028/NBS.SP.260-17 https://www.govinfo.gov/content/pkg/GOVPUB-C13-724b4d09aed642bfe53f6f279192c11f/pdf/GOVPUB-C13-724b4d09aed642bfe53f6f279192c11f.pdf https://purl.fdlp.gov/GPO/gpo99275
001074823,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740574, 0247 (online), C 13.10:260-95," Standard reference materials :  development of a one-micrometer-diameter particle size standard, SRM 1690/", NBS special publication ;  260-95. , https://doi.org/10.6028/NBS.SP.260-95 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d723ded9218f368d176f06f041b8b21b/pdf/GOVPUB-C13-d723ded9218f368d176f06f041b8b21b.pdf https://purl.fdlp.gov/GPO/gpo103496
001074824,151026s1972\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740575, 0247 (online), C 13.10:260-37, Standard reference materials :  methods of analysis of NBS clay standards/, NBS special publication ;  260-37. , https://doi.org/10.6028/NBS.SP.260-37 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9e83038617d135761550dbb6293c55b0/pdf/GOVPUB-C13-9e83038617d135761550dbb6293c55b0.pdf https://purl.fdlp.gov/GPO/gpo101174
001074826,151026s1971\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740569, 0247 (online), C 13.10:260-25, Standard reference materials :  a standard reference material containing nominally four percent austenite/, NBS special publication ;  260-25. , https://doi.org/10.6028/NBS.SP.260-25 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0ad5bcb778ede2495299511b78c21d48/pdf/GOVPUB-C13-0ad5bcb778ede2495299511b78c21d48.pdf https://purl.fdlp.gov/GPO/gpo94851
001074827,151026s1971\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740570, 0247 (online), C 13.10:260-28, Standard reference materials :  preparation and evaluation of SRM's 481 and 482 gold-silver and gold-copper alloys for microanalysis/, NBS special publication ;  260-28. , https://doi.org/10.6028/NBS.SP.260-28 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e1235e240793ef4d3d329579112e57cd/pdf/GOVPUB-C13-e1235e240793ef4d3d329579112e57cd.pdf https://purl.fdlp.gov/GPO/gpo104158
001074828,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740587, 0247 (online), C 13.10:260-77, Standard reference materials :  application of some metal SRM's as thermometric fixed points/, NBS special publication ;  260-77. , https://doi.org/10.6028/NBS.SP.260-77 https://www.govinfo.gov/content/pkg/GOVPUB-C13-db27b79bf740ae4082d0b833982e76a2/pdf/GOVPUB-C13-db27b79bf740ae4082d0b833982e76a2.pdf https://purl.fdlp.gov/GPO/gpo103885
001074829,151026s1972\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740589, 0247 (online), C 13.10:260-39, Standard reference materials :  the eddy current decay method for resistivity characterization of high purity metals/, NBS special publication ;  260-39. , https://doi.org/10.6028/NBS.SP.260-39 https://www.govinfo.gov/content/pkg/GOVPUB-C13-47522815ef17644dc6f32500a11c4f12/pdf/GOVPUB-C13-47522815ef17644dc6f32500a11c4f12.pdf https://purl.fdlp.gov/GPO/gpo97335
001074830,151026s1973\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740592, 0247 (online), C 13.10:260-45, Standard reference materials :  development of NBS standard reference material no.1579 powdered lead-based paint/, NBS special publication ;  260-45. , https://doi.org/10.6028/NBS.SP.260-45 https://www.govinfo.gov/content/pkg/GOVPUB-C13-375b4070e8c83651d4ce0aa4efb39e6d/pdf/GOVPUB-C13-375b4070e8c83651d4ce0aa4efb39e6d.pdf https://purl.fdlp.gov/GPO/gpo96668
001074831,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740527, 0247 (online), C 13.10:260-88," Standard reference materials :  1982 compilation of elemental concentration data for NBS biological, geological, and environmental standard reference materials/", NBS special publication ;  260-88. , https://doi.org/10.6028/NBS.SP.260-88 https://www.govinfo.gov/content/pkg/GOVPUB-C13-eca01e8ee331c1f3e8b9123ffeea4e2c/pdf/GOVPUB-C13-eca01e8ee331c1f3e8b9123ffeea4e2c.pdf https://purl.fdlp.gov/GPO/gpo104651
001074832,151026s1986\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740530, 0247 (online), C 13.10:260-102, Standard reference materials :  holmium oxide solution wavelength standard from 240 to 640 nm - SRM 2034/, NBS special publication ;  260-102. , https://doi.org/10.6028/NBS.SP.260-102 https://www.govinfo.gov/content/pkg/GOVPUB-C13-90a8290d0d3f436ac3a909cbc0255560/pdf/GOVPUB-C13-90a8290d0d3f436ac3a909cbc0255560.pdf https://purl.fdlp.gov/GPO/gpo100642
001074833,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740593, 0247 (online), C 13.10:260-84," Standard reference materials :  sampling, materials handling, processing, and packaging of NBS sulfur in coal standard reference materials/", NBS special publication ;  260-84. , https://doi.org/10.6028/NBS.SP.260-84 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6d43f28fb5a62160f9ef7f8d2094f4c9/pdf/GOVPUB-C13-6d43f28fb5a62160f9ef7f8d2094f4c9.pdf https://purl.fdlp.gov/GPO/gpo99074
001074834,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740615, 0247 (online), C 13.10:260-79," Standard reference materials :  second-surface mirror standards of spectral specular reflectance (SRM's 2023, 2024, 2025)/", NBS special publication ;  260-79. , https://doi.org/10.6028/NBS.SP.260-79 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e062ea3e3cbdfcb223fc020c0cef4f0e/pdf/GOVPUB-C13-e062ea3e3cbdfcb223fc020c0cef4f0e.pdf https://purl.fdlp.gov/GPO/gpo104132
001074835,151026s1972\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740616, 0247 (online), C 13.10:260-36, Standard reference materials :  a reference method for the determination of calcium in serum/, NBS special publication ;  260-36. , https://doi.org/10.6028/NBS.SP.260-36 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a3c8d6835782762dc2d20d1820628049/pdf/GOVPUB-C13-a3c8d6835782762dc2d20d1820628049.pdf https://purl.fdlp.gov/GPO/gpo101389
001074837,151026s1968\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740658, 0247 (online), C 13.10:297," Report of the 52nd National Conference on Weights and Measures, 1967 / ", NBS special publication ; 297 , https://doi.org/10.6028/NBS.SP.297 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a4ef1911c401cf21d15838b86ea5d231/pdf/GOVPUB-C13-a4ef1911c401cf21d15838b86ea5d231.pdf https://purl.fdlp.gov/GPO/gpo101438
001074842,151026s1969\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740707, 0247 (online), C 13.10:305, Publications of the National Bureau of Standards 1966-1967 / , NBS special publication ; 305 , https://doi.org/10.6028/NBS.SP.305 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4ca3d2fba8aeccaa6494c2a679810c05/pdf/GOVPUB-C13-4ca3d2fba8aeccaa6494c2a679810c05.pdf https://purl.fdlp.gov/GPO/gpo97682
001074843,151026s1968\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740797, 0247 (online), C 13.10:306," Bibliography on the analyses of optical atomic spectra :  section 1, 1H - 23V /", NBS special publication ; 306 , https://doi.org/10.6028/NBS.SP.306 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9be8dee6faff93e34a5f9400cf5ee955/pdf/GOVPUB-C13-9be8dee6faff93e34a5f9400cf5ee955.pdf https://purl.fdlp.gov/GPO/gpo101086
001074844,151026s1969\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740719, 0247 (online), C 13.10:306-2," Bibliography on the analyses of optical atomic spectra :  section 2, 24Cr - 41Nb /", NBS special publication ;  306-2. , https://doi.org/10.6028/NBS.SP.306-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b92934b569c8a1a04b11e99f12cf110e/pdf/GOVPUB-C13-b92934b569c8a1a04b11e99f12cf110e.pdf https://purl.fdlp.gov/GPO/gpo102254
001074845,151026s1969\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740653, 0247 (online), C 13.10:306-3," Bibliography on the analyses of optical atomic spectra :  section 3, 42Mo - 57La 72Hf - 89Ac /", NBS special publication ;  306-3. , https://doi.org/10.6028/NBS.SP.306-3 https://www.govinfo.gov/content/pkg/GOVPUB-C13-dbf501792ab238befc38e454773e683a/pdf/GOVPUB-C13-dbf501792ab238befc38e454773e683a.pdf https://purl.fdlp.gov/GPO/gpo103925
001074846,151026s1969\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740818, 0247 (online), C 13.10:306-4," Bibliography on the analyses of optical atomic spectra :  section 4, 57La - 71Lu 89Ac - 99Es /", NBS special publication ;  306-4. , https://doi.org/10.6028/NBS.SP.306-4 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ca0d2ba93161b122fe17f9332ff1feed/pdf/GOVPUB-C13-ca0d2ba93161b122fe17f9332ff1feed.pdf https://purl.fdlp.gov/GPO/gpo102969
001074847,151026s1968\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926740819, 0247 (online), C 13.10:307," Wolf-Rayet stars :  proceedings of a symposium held at the Joint Institute for Laboratory Astrophysics, University of Colorado, Boulder, Colorado, June 10-14, 1968 /", NBS special publication ; 307 , https://doi.org/10.6028/NBS.SP.307 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3c66c8d8493e700a6d26ac60c2bff5f4/pdf/GOVPUB-C13-3c66c8d8493e700a6d26ac60c2bff5f4.pdf https://purl.fdlp.gov/GPO/gpo96966
